date,AEON CREDIT SERVICE (M) BHD,AFFIN BANK BERHAD,ALLIANCE BANK MALAYSIA BERHAD,ALLIANZ MALAYSIA BHD,ALLIANZ MALAYSIA BHD-ICPS,AMMB HOLDINGS BHD,APEX EQUITY HOLDINGS BHD,BIMB HOLDINGS BERHAD-WA 13/23,BIMB HOLDINGS BHD,BURSA MALAYSIA BHD,CIMB GROUP HOLDINGS BERHAD,ECM LIBRA FINANCIAL GRP BHD,ELK-DESA RESOURCES BERHAD,HONG LEONG BANK BHD,HONG LEONG CAPITAL BERHAD,HONG LEONG FINANCIAL GROUP BHD,INSAS BERHAD - WB 15/20,INSAS BERHAD-PREFERENCE SHARES A,INSAS BHD,JOHAN HOLDINGS BHD,KENANGA INVESTMENT BANK BERHAD,KUCHAI DEVELOPMENT BHD,LPI CAPITAL BHD,MAA GROUP BERHAD,MALAYAN BANKING BHD,MALAYSIA BUILDING SOCIETY BHD,MANULIFE HOLDINGS BERHAD,MNRB HOLDINGS BHD,MPHB Capital Berhad,PACIFIC & ORIENT BHD,PUBLIC BANK BHD,RCE CAPITAL BHD,RHB BANK BERHAD,SYARIKAT TAKAFUL MALAYSIA KELUARGA BERHAD,TA ENTERPRISE BHD,TUNE PROTECT GROUP BERHAD
2019-02-26,-0.004739336492890894,0.008695652173913052,0.0,-0.005532503457814666,-0.02068965517241384,0.006593406593406648,0.0,-0.03333333333333337,-0.0069284064665127605,-0.002781641168289355,0.006849315068493157,0.0,-0.007407407407407414,0.0009398496240601305,0.0,0.01412714429868825,0.0,0.0,-0.0061349693251532425,-0.05263157894736847,0.0,-0.012195121951219388,0.003680981595091946,0.008403361344537823,0.0010482180293502688,-0.019047619047619063,0.0,-0.03937007874015752,0.0,0.0,0.0015987210231814208,0.0,0.0,-0.009009009009009016,0.0,-0.02222222222222224
2019-02-27,-0.005952380952381037,0.008620689655172422,-0.009411764705882359,-0.0013908205841447392,0.0,0.0,0.0,-0.017241379310344845,0.0,0.0,-0.0034013605442176145,-0.07692307692307697,0.007462686567164184,0.0,0.0,-0.016915422885572132,0.0,0.0,-0.012345679012345687,0.05555555555555562,0.008771929824561412,0.0,-0.0036674816625916094,0.0,0.0031413612565444355,0.009708737864077678,0.0,0.03278688524590167,-0.008771929824561412,0.0,0.0,0.012121212121212132,0.0,0.0,0.007633587786259549,-0.007575757575757581
2019-02-28,-0.009580838323353302,-0.008547008547008555,-0.05938242280285036,-0.005571030640668529,0.0,-0.02401746724890837,0.00990099009900991,-0.03508771929824545,-0.011627906976744146,-0.009762900976290135,-0.0017064846416383404,-0.016666666666666684,0.0,-0.0009389671361502149,0.0,-0.003036437246963677,-0.1052631578947368,0.0051282051282051325,-0.018750000000000017,-0.05263157894736847,0.0,0.006172839506172707,0.0,0.5000000000000001,-0.005219206680584626,0.0,0.03599999999999993,-0.015873015873015886,-0.02654867256637151,0.0,-0.0023942537909017853,0.005988023952095814,0.012522361359570713,0.0,-0.04545454545454549,-0.03816793893129775
2019-03-01,0.009673518742442572,-0.017241379310344845,0.06060606060606066,0.0014005602240897304,0.007042253521126861,0.006711409395973211,-0.01960784313725492,-0.07272727272727278,0.0,-0.0014084507042253225,-0.02905982905982905,0.0,0.007407407407407414,0.0,0.0,-0.0071065989847716015,0.0,-0.005102040816326535,0.0,0.0,-0.02608695652173896,-0.012269938650306624,0.0012269938650306491,0.11111111111111108,0.0,-0.028846153846153882,0.0,-0.16129032258064513,-0.0181818181818182,0.010000000000000007,0.0007999999999999829,-0.005952380952380958,0.005300353356890503,0.0,0.007936507936507943,0.03174603174603177
2019-03-04,0.005988023952095894,0.008771929824561412,0.0,0.0,0.0,0.0,0.0,0.07843137254901968,0.0117647058823529,-0.009873060648801169,-0.007042253521126767,0.0,0.014705882352941025,-0.0009398496240601305,0.0,0.002044989775051263,-0.11764705882352952,0.0,-0.006369426751592361,0.0,0.008928571428571237,-0.006211180124223607,-0.002450980392156811,0.0,0.0010493179433368088,-0.014851485148514863,0.0,-0.038461538461538484,-0.009259259259259271,-0.00990099009900991,-0.0007993605115907104,0.0,0.010544815465729279,-0.002272727272727426,-0.007874015748031503,0.007692307692307699
2019-03-05,0.010714285714285695,0.0043478260869566215,0.007142857142857202,0.0,0.0,-0.002222222222222175,-0.015000000000000013,-0.0181818181818182,0.0,0.0042735042735043095,-0.008865248226950324,0.0,0.0,0.0009407337723424073,0.0,-0.003061224489796034,0.06666666666666674,0.0,-0.006410256410256415,-0.055555555555555455,-0.008849557522123706,0.0,0.003685503685503607,0.0,-0.0010482180293500823,-0.015075376884422126,-0.01544401544401546,-0.015000000000000013,0.03738317757009349,0.0,-0.015999999999999945,0.0,-0.00695652173913044,0.036446469248291605,0.015873015873015886,-0.015267175572519097
2019-03-06,0.012956419316843278,0.0,-0.004728132387706964,0.0,0.0,0.0022271714922048524,0.0152284263959391,-0.03703703703703707,-0.027906976744186074,0.0014184397163120265,-0.012522361359570713,-0.0169491525423729,-0.007246376811594049,0.0,0.0,-0.002047082906857684,0.06250000000000007,0.0,0.0,0.05882352941176459,-0.008928571428571435,0.006250000000000006,-0.004895960832313237,0.0,0.0010493179433368088,0.015306122448979604,0.0,0.0152284263959391,-0.018018018018018032,0.0,-0.0032520325203252787,-0.005988023952095814,-0.029772329246935188,-0.0087912087912088,-0.015625000000000014,0.015503875968992262
2019-03-07,0.0,-0.012987012987013094,0.002375296912113964,0.002797202797202737,0.0,0.0,0.010000000000000007,0.019230769230769246,0.01674641148325366,-0.011331444759206685,-0.012681159420289748,0.10344827586206906,-0.0072992700729927066,0.0009398496240601305,0.0,0.0,0.05882352941176459,0.0,0.012903225806451623,0.0,0.0,0.0,-0.003690036900369143,0.010000000000000007,-0.0010482180293500823,-0.005025125628140708,0.01960784313725501,0.02000000000000001,0.009174311926605512,0.0,0.0008156606851549581,0.006024096385542174,-0.010830324909747224,-0.0022172949002216822,-0.015873015873015886,-0.015267175572519097
2019-03-08,0.0,-0.0043859649122806104,-0.018957345971564,0.0,0.0,0.0,0.00990099009900991,-0.03773584905660381,-0.0023529411764705373,0.007163323782234931,-0.011009174311926695,-0.14062499999999994,0.05147058823529401,-0.002816901408450811,0.0,0.0,-0.11111111111111106,0.0,-0.006369426751592361,0.05555555555555562,-0.009009009009009016,0.012422360248447076,0.0,0.0,0.0,0.0050505050505050535,0.0,-0.00980392156862746,-0.0181818181818182,0.0,-0.001629991850040715,0.005988023952095814,0.014598540145985254,0.00444444444444435,-0.008064516129032265,0.031007751937984523
2019-03-11,-0.018604651162790715,-0.004405286343612437,-0.004830917874396033,-0.005578800557880061,0.0,-0.0088888888888889,-0.00980392156862746,-0.05882352941176475,-0.004716981132075582,-0.007112375533428139,-0.020408163265306017,0.0,0.020979020979021,-0.01600753295668549,0.0,-0.01025641025641022,-0.06250000000000007,0.05641025641025646,-0.03205128205128208,-0.05263157894736847,-0.0181818181818182,-0.0061349693251532425,-0.002469135802469084,0.0,-0.006295907660020853,-0.010050251256281416,-0.019230769230769332,0.0,0.009259259259259271,0.0,-0.012244897959183702,-0.005952380952380958,0.003597122302158357,-0.0022123893805309266,0.0,0.04511278195488709
2019-03-12,0.005924170616113829,-0.004424778761061853,0.004854368932038731,0.0028050490883591113,0.0,0.008968609865470859,-0.01980198019801982,0.02083333333333336,-0.004739336492890894,-0.011461318051575941,0.017045454545454516,0.0,-0.006849315068493157,-0.011483253588516672,0.0,0.005181347150258957,0.2,-0.04854368932038839,0.03973509933774838,-0.055555555555555455,-0.009259259259259271,-0.012345679012345687,-0.0037128712871286338,0.0,0.0021119324181625735,-0.0050761421319797,0.0,0.00990099009900991,-0.009174311926605512,0.0,0.008264462809917326,0.0,0.008960573476702477,-0.017738359201773853,0.008130081300813016,-0.007194244604316555
2019-03-13,0.0,0.0,0.004830917874396247,0.0041958041958041065,0.0,0.002222222222222175,0.020202020202020214,0.06122448979591843,0.011904761904761862,-0.004347826086956557,0.014897579143389213,0.0,-0.020689655172413814,0.004840271055179159,0.0,-0.005154639175257623,-0.055555555555555455,0.0,0.0,0.0,-0.018691588785046745,0.0,0.0,0.0,0.006322444678609114,-0.01020408163265307,0.0,-0.00980392156862746,0.009259259259259271,0.0,0.00327868852459024,-0.011976047904191628,0.028419182948490256,-0.009029345372460505,0.0,0.007246376811594209
2019-03-14,0.007067137809187337,0.013333333333333246,0.009615384615384623,0.0,0.0,0.0,-0.00990099009900991,0.0,-0.0023529411764705373,-0.0029112081513828912,0.003669724770642125,0.0,-0.014084507042253534,-0.000963391136801692,0.0,0.0,-0.11764705882352952,0.005102040816326535,-0.012738853503184723,0.11764705882352935,0.0,-0.006250000000000006,-0.00621118012422369,0.00990099009900991,-0.006282722513089057,0.005154639175257737,0.0,0.0,-0.018348623853211024,0.0,-0.0016339869281045405,-0.0060606060606060675,0.006908462867012096,0.0,0.0,-0.007194244604316555
2019-03-15,-0.003508771929824694,0.0,-0.011904761904761862,0.0041782729805014285,0.0,0.01995565410199553,-0.0050000000000000044,0.0,-0.009433962264150952,0.021897810218978155,0.0018281535648995754,-0.0181818181818182,-0.0142857142857143,0.0260366441658632,0.0,0.006217616580310932,0.0,-0.0050761421319797,0.0,-0.1052631578947368,0.0,0.0062893081761006345,0.0049999999999998926,0.0,-0.002107481559536309,0.010256410256410263,0.0,0.029702970297029733,0.0,0.0,0.0016366612111292616,0.0060975609756097615,-0.005145797598627829,0.002277904328018377,0.0,0.007246376811594209
2019-03-18,0.007042253521126821,-0.008771929824561412,0.012048192771084293,-0.0013869625520110662,0.0,-0.004347826086956429,0.02512562814070354,-0.019230769230769246,0.00238095238095233,-0.0014285714285713982,0.0,0.03703703703703707,0.007246376811594209,-0.024436090225563888,0.0,0.004119464469618862,0.2,0.0,0.0,0.0,-0.009523809523809532,-0.006250000000000006,0.0012437810945275574,0.00980392156862746,0.0021119324181625735,-0.0152284263959391,0.0,-0.019230769230769246,0.009345794392523372,-0.0050000000000000044,0.0,0.0,-0.001724137931034446,0.0181818181818182,0.0,-0.021582733812949503
2019-03-19,-0.012820512820512754,0.013274336283185952,-0.009523809523809532,0.0041666666666667004,0.0,0.0021834061135370714,-0.00980392156862746,-0.01960784313725492,0.009501187648456066,-0.01716738197424894,-0.0018248175182482985,-0.03571428571428574,0.007194244604316555,0.0,0.0,-0.007179487179487209,0.0,0.005102040816326535,-0.012903225806451623,0.0,0.019230769230769246,-0.0062893081761006345,0.0,0.0,-0.0010537407797681546,-0.020618556701030948,0.0,0.00980392156862746,-0.009259259259259271,0.005025125628140708,0.0,-0.018181818181818063,-0.0017271157167529855,0.004464285714285619,0.008064516129032265,0.0
2019-03-20,0.0141676505312868,-0.00873362445414848,0.014423076923076828,-0.00414937759336103,0.0,0.004357298474945635,0.06930693069306937,0.0,-0.007058823529411823,0.004366812227074272,-0.014625228519195625,0.0,-0.00714285714285715,0.0019267822736030414,0.0,0.002066115702479295,-0.11111111111111106,0.0,-0.006535947712418306,0.0,-0.009433962264150952,0.0,0.0,-0.009708737864077678,-0.0010548523206750828,0.005263157894736847,-0.019607843137254832,-0.019417475728155355,-0.009345794392523372,0.0,-0.0008169934640522703,0.012345679012345552,-0.0017301038062284904,-0.00444444444444435,-0.008000000000000007,0.0
2019-03-21,-0.004656577415599435,-0.013215859030836918,-0.004739336492890894,0.00555555555555556,0.0,-0.03036876355748385,0.0,0.0,-0.004739336492890894,-0.0014492753623189384,-0.011131725417439632,0.0,-0.007194244604316555,-0.022115384615384655,0.0,-0.004123711340206098,-0.12499999999999993,0.0,-0.0065789473684210575,0.0,-0.009523809523809532,0.0,0.0,0.0,-0.007391763463569195,0.010471204188481685,0.0,0.00990099009900991,0.009433962264150952,0.0,-0.02452984464431731,-0.0060975609756097615,-0.008665511265164615,0.03794642857142856,0.0,0.02205882352941162
2019-03-22,0.0011695906432748287,0.0,-0.009523809523809532,-0.012430939226519316,0.0,0.011185682326621885,-0.01851851851851853,0.0,-0.00238095238095233,0.0014513788098694741,0.0,0.0,0.0,0.0029498525073745683,0.0,0.007246376811594232,0.0,0.0,0.033112582781456984,0.0,0.009615384615384623,-0.006329113924050638,0.0,0.00980392156862746,-0.011702127659574596,-0.015544041450777216,-0.011999999999999922,0.0,-0.009345794392523372,0.0,0.0,0.006134969325153381,-0.003496503496503422,-0.002150537634408747,-0.008064516129032265,0.007194244604316555
2019-03-25,-0.0046728971962617894,-0.004464285714285817,-0.004807692307692419,0.013986013986013936,0.0,-0.004424778761061853,0.0,0.0,-0.002386634844868896,-0.010144927536231923,-0.03939962476547842,0.0,0.0,-0.004901960784313621,0.0,-0.027749229188078064,0.0,0.0,-0.019230769230769246,-0.05882352941176475,-0.038095238095238126,0.0,-0.00621118012422369,-0.009708737864077678,-0.00645855758880503,-0.015789473684210426,0.0,-0.00980392156862746,0.0,-0.0050000000000000044,-0.004191114836546432,0.0,0.0035087719298244864,-0.0193965517241379,0.008130081300813016,-0.04285714285714274
2019-03-26,-0.004694835680751074,0.0,0.0,-0.0013793103448275568,0.0,0.00444444444444435,0.0,0.02000000000000001,0.0071770334928230265,-0.0029282576866764953,0.0,0.0,-0.007246376811594049,0.0,0.0,0.002114164904862534,-0.07142857142857148,0.0,-0.013071895424836612,0.06250000000000007,0.029702970297029733,0.0,0.0,0.0,0.0021668472372697264,-0.0053475935828877046,0.0,0.0,-0.009433962264150952,0.005025125628140708,-0.0008417508417509732,-0.012195121951219388,-0.003496503496503422,0.0483516483516483,0.0,0.014925373134328368
2019-03-27,-0.009433962264150952,-0.0044843049327353305,-0.01690821256038633,0.0013812154696132301,0.0,0.002212389380531123,-0.009433962264150952,0.01960784313725492,0.0,0.017621145374449355,-0.009765624999999964,0.0,0.014598540145985254,-0.0009852216748768262,0.0,0.0010548523206750828,0.0,-0.0050761421319797,-0.013245033112582794,0.0,0.0,-0.006369426751592361,0.0,0.0,0.0010810810810810581,0.00537634408602151,0.07287449392712539,0.0,0.009523809523809532,0.010000000000000007,-0.0143218197135636,0.0,-0.0017543859649122432,0.016771488469601692,0.0,-0.014705882352941187
2019-03-28,0.0,-0.013513513513513624,-0.007371007371007431,0.0,0.0,0.0,0.0,0.0,0.009501187648456066,-0.010101010101010015,0.00788954635108482,0.0,0.0,0.0,0.0,0.0010537407797681546,0.07692307692307697,0.0,0.01342281879194632,0.0,0.019230769230769246,-0.01282051282051283,-0.0024999999999999467,0.0,0.0,0.016042780748662996,0.0,0.00990099009900991,0.0,0.0,-0.005128205128205019,0.0,0.0,0.00618556701030933,0.008064516129032265,-0.007462686567164184
2019-03-29,0.0,0.004566210045662206,0.012376237623762332,0.0,0.0,0.006622516556291249,0.0,0.019230769230769246,0.014117647058823438,0.0014577259475218346,0.007827788649706464,0.05555555555555538,0.0,0.0009861932938855806,0.0,0.0094736842105263,0.07142857142857129,0.0,0.006622516556291397,0.0,0.018867924528301903,0.012987012987012998,-0.0025062656641604585,0.0,0.0010799136069114242,0.005263157894736847,0.0,0.00980392156862746,0.0,-0.00990099009900991,-0.005154639175257774,0.006172839506172707,0.0017574692442881873,0.02049180327868864,-0.008000000000000007,0.0075187969924812095
2019-04-01,0.005952380952380825,0.0,-0.019559902200489008,-0.006896551724137907,0.0,-0.024122807017543737,-0.019047619047619063,0.0943396226415093,0.02320185614849201,0.004366812227074272,-0.013592233009708792,0.0,0.0,-0.01576354679802957,0.0,-0.011470281543274185,-0.06666666666666654,0.0,-0.013157894736842115,0.0,0.009259259259259271,0.0,-0.006281407035175857,0.00980392156862746,-0.007551240560949329,-0.015706806282722526,-0.06415094339622639,0.0,0.0,0.0,-0.02936096718480137,-0.0061349693251532425,-0.014035087719298258,0.06425702811244967,0.040322580645161324,0.007462686567164184
2019-04-02,0.0,-0.00454545454545465,-0.00249376558603486,0.0069444444444444215,0.0,0.0,0.0,-0.017241379310344845,-0.002267573696145076,0.0,0.007874015748031503,0.017543859649122823,0.007194244604316555,0.004004004004003919,0.0,0.0010548523206750828,0.07142857142857129,0.0,0.006666666666666672,0.05882352941176459,0.0,0.01282051282051283,-0.0012642225031605293,0.0,0.00543478260869573,0.0,0.008064516129032265,0.0,-0.009433962264150952,-0.0050000000000000044,0.009786476868327352,0.0,0.005338078291814991,-0.015094339622641525,-0.0232558139534884,0.014814814814814828
2019-04-03,0.002366863905325604,0.0,0.02000000000000001,0.0041379310344827926,0.0,0.002247191011235907,0.0,0.017543859649122823,0.0,-0.002898550724637748,0.0,0.0,-0.00714285714285715,-0.0009970089730807366,0.0,0.0042149631190726185,-0.06666666666666654,0.0,0.013245033112582794,0.0,0.0,-0.006329113924050638,0.0037974683544302985,0.0,-0.0010810810810810581,0.005319148936170218,0.0,0.019417475728155355,0.0,0.0,0.013215859030837036,0.006172839506172707,0.017699115044247725,0.021072796934865964,-0.007936507936507943,0.0
2019-04-04,-0.002361275088547975,0.0,0.00980392156862746,-0.0013736263736264663,0.0,-0.0022421524663676653,-0.009708737864077678,0.0,-0.002272727272727426,-0.007267441860465091,-0.00390625000000009,-0.06896551724137917,0.01438848920863311,0.007984031936127753,0.0,0.0062959076600210395,0.0,0.01020408163265307,-0.006535947712418306,0.0,0.0,0.0,-0.003783102143757801,0.0,0.003246753246753177,0.010582010582010592,0.0,0.019047619047619063,0.038095238095238126,0.005025125628140708,-0.0008695652173912857,0.0,0.0,-0.011257035647279643,0.03200000000000003,-0.0072992700729927066
2019-04-05,-0.002366863905325393,0.004566210045662206,0.0,-0.002751031636863765,0.0,-0.004494382022472014,0.0,-0.017241379310344845,0.002277904328018377,0.0029282576866763647,0.001960784313725623,0.0,-0.014184397163120581,0.0,0.0,-0.008342022940563094,0.07142857142857129,0.0,0.013157894736842115,0.05555555555555562,0.009174311926605512,-0.006369426751592361,0.002531645569620199,0.0,-0.0010787486515641627,-0.005235602094240842,0.0,-0.009345794392523372,-0.027522935779816536,-0.0050000000000000044,-0.004351610095735484,0.01226993865030676,-0.0034782608695651434,-0.01897533206831113,-0.007751937984496131,0.02205882352941162
2019-04-08,-0.008303677342823284,0.0,-0.004854368932038947,-0.0013793103448275568,0.0,0.004514672686230353,0.0,0.0,0.0,0.004379562043795657,-0.003913894324853319,0.03703703703703707,0.0,-0.002970297029702907,0.0,0.007360672975814961,0.06666666666666674,-0.0050505050505050535,0.03246753246753248,0.0,0.0,0.0,-0.0025252525252524717,0.009708737864077678,0.0021598272138228483,0.021052631578947392,0.0,-0.009433962264150952,0.0,0.005025125628140708,-0.011363636363636277,0.0060606060606060675,-0.008726003490401521,0.003868471953578426,-0.007812500000000007,0.021582733812949662
2019-04-09,-0.0011961722488038026,-0.00454545454545465,-0.0024390243902438517,0.0,0.0,0.0,0.0,-0.017543859649122633,0.0,0.0,0.0,0.053571428571428416,0.0,-0.001986097318768577,0.0,0.0,0.06250000000000007,0.0,0.03144654088050304,0.1052631578947368,-0.06363636363636369,0.08974358974358967,-0.006329113924050722,0.0,0.0021551724137932487,0.025773195876288683,0.0,0.009523809523809532,-0.009433962264150952,0.0,-0.0017683465959329222,0.006024096385542174,-0.003521126760563305,0.0019267822736030414,0.0,-0.014084507042253534
2019-04-10,0.0011976047904191365,-0.004566210045662003,0.0,-0.005524861878453044,0.0,-0.002247191011235907,0.0,-0.01785714285714287,0.0,-0.0014534883720929922,-0.0019646365422396443,-0.0677966101694914,0.0,-0.0009950248756220464,0.0,0.016701461377870583,0.0,0.0,0.012195121951219523,-0.04761904761904753,0.009708737864077678,-0.011764705882352951,-0.0012738853503184446,0.0,-0.002150537634408747,0.0,0.0,0.0,0.019047619047619063,0.0,0.0026572187776794627,0.0,0.005300353356890503,0.0,0.0,0.0142857142857143
2019-04-11,0.0011961722488038026,0.0,-0.002444987775061073,-0.0013888888888888592,0.0,-0.002252252252252404,0.0,0.0181818181818182,0.009090909090909096,-0.0029112081513828912,-0.003937007874015839,-0.0181818181818182,0.0,-0.001992031872509918,0.0,-0.016427104722792622,-0.05882352941176475,0.0,-0.03012048192771074,-0.05000000000000005,0.009615384615384623,-0.017857142857142873,-0.005102040816326535,0.0,-0.0021551724137930574,0.0,0.0,-0.009433962264150952,-0.009345794392523372,-0.0050000000000000044,-0.000883392226148391,0.0,-0.0017574692442883435,-0.001923076923076882,-0.015748031496063006,-0.021126760563380302
2019-04-12,-0.0011947431302269758,0.0,-0.01715686274509811,-0.006954102920723325,0.0,0.004514672686230353,0.0,0.017857142857142672,0.0,0.0,0.0,0.0,0.01438848920863311,0.0,0.0,-0.003131524008350664,0.0,0.0,-0.006211180124223607,0.0,0.019047619047619063,0.0060606060606060675,-0.0012820512820512547,0.0,0.0010799136069114242,-0.005025125628140708,0.0,-0.009523809523809532,0.0,0.0,-0.0008841732979663824,-0.005988023952095814,0.01232394366197188,0.01156069364161842,0.008000000000000007,-0.014388489208632947
